temporal_condition,excluded_local_date,province,block_id,metric,b5,b6,raw_b6_minus_b5,oriented_improvement
full_reaggregated,,haiphong,2,heldout_recall_2km,0.0,0.36234933755107784,0.36234933755107784,0.36234933755107784
full_reaggregated,,haiphong,2,temporal_incremental_coverage,0.03929603743043773,0.03668965621004944,-0.0026063812203882958,-0.0026063812203882958
full_reaggregated,,haiphong,2,zone_jain,0.2608155214773717,0.2895021347938235,0.02868661331645178,0.02868661331645178
full_reaggregated,,haiphong,2,zone_gini,0.7676381953734117,0.7416058850882066,-0.02603231028520514,0.02603231028520514
full_reaggregated,,haiphong,2,mean_service_distance_km,3.9370260136932833,2.194904234157952,-1.7421217795353314,1.7421217795353314
full_reaggregated,,haiphong,2,p95_service_distance_km,10.873499386089133,7.192547097413856,-3.680952288675277,3.680952288675277
full_reaggregated,,haiphong,2,redundancy_jaccard,0.1978262462140769,0.07129865835222979,-0.12652758786184712,0.12652758786184712
full_reaggregated,,danang,0,heldout_temporal_demand_capture,0.10036502877409331,0.1562251530323797,0.055860124258286376,0.055860124258286376
full_reaggregated,,danang,0,normalized_heldout_capture,0.14332222692948088,0.22309102192754166,0.07976879499806078,0.07976879499806078
full_reaggregated,,danang,0,heldout_recall_2km,0.2873140089191367,0.3575664736952925,0.07025246477615577,0.07025246477615577
full_reaggregated,,danang,0,temporal_incremental_coverage,0.20047625448244727,0.2183106475681223,0.017834393085675027,0.017834393085675027
full_reaggregated,,danang,0,zone_jain,0.11364176672443355,0.1228405680361174,0.009198801311683852,0.009198801311683852
full_reaggregated,,danang,0,zone_gini,0.897881511965799,0.8896741274637572,-0.008207384502041837,0.008207384502041837
full_reaggregated,,danang,0,mean_service_distance_km,5.19165003930318,4.562528108008098,-0.6291219312950824,0.6291219312950824
full_reaggregated,,danang,0,p95_service_distance_km,23.356528626471526,23.356528626471526,0.0,0.0
full_reaggregated,,danang,0,redundancy_jaccard,0.22321410989398105,0.13285714673961388,-0.09035696315436717,0.09035696315436717
full_reaggregated,,danang,1,heldout_temporal_demand_capture,0.0,0.00625417877060236,0.00625417877060236,0.00625417877060236
full_reaggregated,,danang,1,normalized_heldout_capture,0.0,0.2359295182652981,0.2359295182652981,0.2359295182652981
full_reaggregated,,danang,1,heldout_recall_2km,0.0,0.01918620100472266,0.01918620100472266,0.01918620100472266
full_reaggregated,,danang,1,temporal_incremental_coverage,0.11748056484235908,0.10705879687316751,-0.010421767969191573,-0.010421767969191573
full_reaggregated,,danang,1,zone_jain,0.20475286345523355,0.24553631772505044,0.04078345426981689,0.04078345426981689
full_reaggregated,,danang,1,zone_gini,0.8173072529391465,0.7807722169892115,-0.03653503594993501,0.03653503594993501
full_reaggregated,,danang,1,mean_service_distance_km,8.175942614258974,3.25840394503238,-4.917538669226594,4.917538669226594
full_reaggregated,,danang,1,p95_service_distance_km,37.46810858552745,14.891503355212258,-22.576605230315195,22.576605230315195
full_reaggregated,,danang,1,redundancy_jaccard,0.2560903971803706,0.050899159034742666,-0.2051912381456279,0.2051912381456279
full_reaggregated,,danang,2,heldout_temporal_demand_capture,0.0,0.0,0.0,0.0
full_reaggregated,,danang,2,normalized_heldout_capture,,,,
full_reaggregated,,danang,2,heldout_recall_2km,0.0,0.0,0.0,0.0
full_reaggregated,,danang,2,temporal_incremental_coverage,0.11748056484235908,0.10315733168878692,-0.01432323315357216,-0.01432323315357216
full_reaggregated,,danang,2,zone_jain,0.24814760464184998,0.2901256925265268,0.04197808788467683,0.04197808788467683
full_reaggregated,,danang,2,zone_gini,0.7784071747968861,0.7415889156806961,-0.03681825911619008,0.03681825911619008
full_reaggregated,,danang,2,mean_service_distance_km,4.976005730967967,3.725428504193031,-1.250577226774936,1.250577226774936
full_reaggregated,,danang,2,p95_service_distance_km,39.46623065961536,26.790519487767842,-12.67571117184752,12.67571117184752
full_reaggregated,,danang,2,redundancy_jaccard,0.2560903971803706,0.05196867775132021,-0.20412171942905036,0.20412171942905036
full_reaggregated,,cantho,0,heldout_temporal_demand_capture,0.22272393584201505,0.1722178364302205,-0.05050609941179454,-0.05050609941179454
full_reaggregated,,cantho,0,normalized_heldout_capture,0.3688312519810016,0.28519305742277196,-0.08363819455822963,-0.08363819455822963
full_reaggregated,,cantho,0,heldout_recall_2km,0.4953832943769133,0.3175851838286623,-0.177798110548251,-0.177798110548251
full_reaggregated,,cantho,0,temporal_incremental_coverage,0.16076996977246447,0.1612650087292657,0.0004950389568012248,0.0004950389568012248
full_reaggregated,,cantho,0,zone_jain,0.11738430778668812,0.1396974399675271,0.022313132180838968,0.022313132180838968
full_reaggregated,,cantho,0,zone_gini,0.8939400693451596,0.8737271362808405,-0.02021293306431904,0.02021293306431904
full_reaggregated,,cantho,0,mean_service_distance_km,9.601552622861176,7.732447762222716,-1.8691048606384602,1.8691048606384602
full_reaggregated,,cantho,0,p95_service_distance_km,40.840321875252414,32.96568193746696,-7.874639937785453,7.874639937785453
full_reaggregated,,cantho,0,redundancy_jaccard,0.4419696037583336,0.3308035051493921,-0.1111660986089415,0.1111660986089415
full_reaggregated,,cantho,1,heldout_temporal_demand_capture,0.0,0.01817948487535579,0.01817948487535579,0.01817948487535579
full_reaggregated,,cantho,1,normalized_heldout_capture,0.0,0.540986138656581,0.540986138656581,0.540986138656581
full_reaggregated,,cantho,1,heldout_recall_2km,0.0,0.27564767164601606,0.27564767164601606,0.27564767164601606
full_reaggregated,,cantho,1,temporal_incremental_coverage,0.09728025862179447,0.0670578404283459,-0.030222418193448577,-0.030222418193448577
full_reaggregated,,cantho,1,zone_jain,0.18653701545308085,0.2585385306445075,0.07200151519142664,0.07200151519142664
full_reaggregated,,cantho,1,zone_gini,0.8288174658392866,0.7630895092911221,-0.06572795654816455,0.06572795654816455
full_reaggregated,,cantho,1,mean_service_distance_km,11.508409314343991,3.4454208942893674,-8.062988420054623,8.062988420054623
full_reaggregated,,cantho,1,p95_service_distance_km,52.599729445028125,13.634155601518637,-38.96557384350949,38.96557384350949
full_reaggregated,,cantho,1,redundancy_jaccard,0.5274647194765455,0.03007518796992481,-0.4973895315066207,0.4973895315066207
full_reaggregated,,cantho,2,heldout_temporal_demand_capture,0.0,0.0,0.0,0.0
full_reaggregated,,cantho,2,normalized_heldout_capture,,,,
full_reaggregated,,cantho,2,heldout_recall_2km,0.0,0.0,0.0,0.0
full_reaggregated,,cantho,2,temporal_incremental_coverage,0.09728025862179447,0.06398670321708576,-0.03329355540470871,-0.03329355540470871
