partition_mode,block_seed,province,block_id,metric,b5,b6,raw_b6_minus_b5,oriented_improvement
kmeans,5,cantho,1,temporal_incremental_coverage,0.09728025862179451,0.0670578404283459,-0.03022241819344862,-0.03022241819344862
kmeans,5,cantho,1,zone_jain,0.1865370154530805,0.2585385306445073,0.07200151519142683,0.07200151519142683
kmeans,5,cantho,1,zone_gini,0.8288174658392866,0.7630895092911221,-0.06572795654816455,0.06572795654816455
kmeans,5,cantho,1,mean_service_distance_km,11.50840931434399,3.4454208942893665,-8.062988420054623,8.062988420054623
kmeans,5,cantho,1,p95_service_distance_km,52.599729445028125,13.634155601518637,-38.96557384350949,38.96557384350949
kmeans,5,cantho,1,redundancy_jaccard,0.5274647194765455,0.03007518796992481,-0.4973895315066207,0.4973895315066207
kmeans,5,cantho,2,heldout_temporal_demand_capture,0.0,0.0,0.0,0.0
kmeans,5,cantho,2,normalized_heldout_capture,,,,
kmeans,5,cantho,2,heldout_recall_2km,0.0,0.0,0.0,0.0
kmeans,5,cantho,2,temporal_incremental_coverage,0.09728025862179451,0.06398670321708577,-0.03329355540470874,-0.03329355540470874
kmeans,5,cantho,2,zone_jain,0.24201368057568476,0.3005077066724978,0.05849402609681306,0.05849402609681306
kmeans,5,cantho,2,zone_gini,0.7810210357156471,0.7287276540348848,-0.05229338168076225,0.05229338168076225
kmeans,5,cantho,2,mean_service_distance_km,3.6059083153671567,2.2133619887002336,-1.3925463266669231,1.3925463266669231
kmeans,5,cantho,2,p95_service_distance_km,13.634155601518637,8.297710504918504,-5.3364450966001336,5.3364450966001336
kmeans,5,cantho,2,redundancy_jaccard,0.5274647194765455,0.03721804511278195,-0.49024667436376357,0.49024667436376357
kmeans,6,hanoi,0,heldout_temporal_demand_capture,0.19103423155279506,0.19773339413076796,0.0066991625779729,0.0066991625779729
kmeans,6,hanoi,0,normalized_heldout_capture,0.31954416759023996,0.3307498992129435,0.011205731622703552,0.011205731622703552
kmeans,6,hanoi,0,heldout_recall_2km,0.3999387842402504,0.45356441604248177,0.053625631802231344,0.053625631802231344
