pair_unit,budget_fraction,reference,baseline,metric,higher_is_better,n_pairs,raw_reference_minus_baseline_mean,oriented_improvement_mean,oriented_improvement_median,bootstrap_ci95_low,bootstrap_ci95_high,win_share,tie_share,wilcoxon_p_two_sided
city,0.05,B6_evspark_cover,B2_poi_density,heldout_recall_1km,True,5,0.09734095231447717,0.09734095231447717,0.08258358341996239,0.026714365121575247,0.1679675395073791,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B2_poi_density,heldout_recall_2km,True,5,0.22857292176627803,0.22857292176627803,0.19587447626097987,0.10035775665171358,0.35259414187921345,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B2_poi_density,heldout_top25_recall_2km,True,5,0.22455240373661428,0.22455240373661428,0.16428571428571428,0.07095238095238095,0.3781524265208476,0.8,0.2,0.125
city,0.05,B6_evspark_cover,B2_poi_density,temporal_incremental_coverage,True,5,0.021692516749112,0.021692516749112,0.041815120131244936,-0.0256487024843558,0.06903373598257981,0.6,0.0,0.4375
city,0.05,B6_evspark_cover,B2_poi_density,bottom20_final_coverage,True,5,-0.0529800440315107,-0.0529800440315107,-0.06141944610677716,-0.19817680732680562,0.08896488192960945,0.4,0.0,0.8125
city,0.05,B6_evspark_cover,B2_poi_density,zone_jain,True,5,0.05198810532804472,0.05198810532804472,0.050983612180077936,0.03444427083266463,0.0687488438568367,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B2_poi_density,zone_gini,False,5,-0.04642951025289192,0.04642951025289192,0.046029848824336694,0.03088794733266631,0.06123506467956972,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B2_poi_density,mean_service_distance_km,False,5,-3.386291977611306,3.386291977611306,3.0729667573708457,1.5955286208397041,5.5756217662607,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B2_poi_density,p95_service_distance_km,False,5,-11.96118686940593,11.96118686940593,11.750772134054248,6.366236183028551,17.556137555783305,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B2_poi_density,redundancy_jaccard,False,5,-0.26676155065994067,0.26676155065994067,0.24969708275281854,0.18608889913247634,0.3532015843207824,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B2_poi_density,runtime_seconds,False,5,0.19650749380004223,-0.19650749380004223,-0.05308361600009448,-0.4008408261333898,-0.03299508760001118,0.0,0.0,0.0625
city,0.05,B6_evspark_cover,B3_temporal_rank,heldout_temporal_demand_capture,True,5,0.09050386439565147,0.09050386439565147,0.0713234052626062,0.033407246453849654,0.15060341419441037,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B3_temporal_rank,normalized_heldout_capture,True,5,0.42954540254300044,0.42954540254300044,0.4620012380972851,0.27606793372154315,0.5828105400665967,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B3_temporal_rank,heldout_recall_1km,True,5,0.0989642451170529,0.0989642451170529,0.06956266566498297,0.03298503741497455,0.16494345281913125,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B3_temporal_rank,heldout_recall_2km,True,5,0.2239864195247064,0.2239864195247064,0.18649596205239596,0.09576708050217049,0.35220575854724234,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B3_temporal_rank,heldout_top25_recall_2km,True,5,0.22046337682150038,0.22046337682150038,0.16428571428571428,0.0651552795031056,0.37492640692640694,0.8,0.0,0.125
city,0.05,B6_evspark_cover,B3_temporal_rank,temporal_incremental_coverage,True,5,-0.00737463026548843,-0.00737463026548843,-0.014091228803214867,-0.047650490817327376,0.04027693362259708,0.2,0.0,0.625
city,0.05,B6_evspark_cover,B3_temporal_rank,bottom20_final_coverage,True,5,-0.03218695189066596,-0.03218695189066596,0.031144423727130117,-0.19593870072498037,0.08406821289415636,0.6,0.0,1.0
city,0.05,B6_evspark_cover,B3_temporal_rank,zone_jain,True,5,0.051538230243891536,0.051538230243891536,0.053489225155168185,0.03447188730951813,0.06860457317826493,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B3_temporal_rank,zone_gini,False,5,-0.046080743783181013,0.046080743783181013,0.048347036346651606,0.030924337895373456,0.06123714967098857,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B3_temporal_rank,mean_service_distance_km,False,5,-2.728744599914436,2.728744599914436,2.236826958084571,1.456549939712986,4.076667288181178,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B3_temporal_rank,p95_service_distance_km,False,5,-11.356545820369192,11.356545820369192,11.750772134054248,6.818971782107764,15.89411985863062,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B3_temporal_rank,redundancy_jaccard,False,5,-0.21303469956818666,0.21303469956818666,0.17962006910394984,0.13544170787104842,0.31010686218038674,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B3_temporal_rank,runtime_seconds,False,5,0.1956821304000338,-0.1956821304000338,-0.05294009333329086,-0.4002025197333296,-0.03304499160006647,0.0,0.0,0.0625
city,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_temporal_demand_capture,True,5,0.0860012690004455,0.0860012690004455,0.0741663534173121,0.05703890724606042,0.1149636307548306,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,normalized_heldout_capture,True,5,0.31733945371280275,0.31733945371280275,0.28981122947938354,0.20512105314546614,0.4385492924158232,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_recall_1km,True,5,0.09444422123826786,0.09444422123826786,0.07149220199468762,0.05786823453019602,0.1311100178706775,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_recall_2km,True,5,0.16836031352578973,0.16836031352578973,0.19425777648365555,0.11891840224466618,0.21036801812341022,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_top25_recall_2km,True,5,0.19898148038079388,0.19898148038079388,0.22857142857142856,0.11739130434782608,0.2681907040328093,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,temporal_incremental_coverage,True,5,0.08734585784263492,0.08734585784263492,0.09521235927010697,0.06320587414765458,0.11148584153761525,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,bottom20_final_coverage,True,5,0.13015682022488986,0.13015682022488986,0.14505570325994954,0.09412961060733611,0.16488457105289614,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,zone_jain,True,5,0.007434163271082023,0.007434163271082023,0.006696036316944737,0.003909880051865966,0.010769680308234381,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,zone_gini,False,5,-0.006908835710902417,0.006908835710902417,0.005910121714451044,0.0038727318168716883,0.009944939604933145,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,mean_service_distance_km,False,5,-0.3100656961967675,0.3100656961967675,0.35490881834499355,0.05103558290264987,0.503191298380061,0.8,0.0,0.125
city,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,p95_service_distance_km,False,5,2.9035449412944963,-2.9035449412944963,-0.616102890636677,-5.8308469280668564,0.023757045477863947,0.2,0.0,0.1875
city,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,redundancy_jaccard,False,5,0.08153103614488927,-0.08153103614488927,-0.07643824237180677,-0.1208560880816518,-0.04200908734548145,0.0,0.0,0.0625
city,0.05,B6_evspark_cover,B4_weighted_spatial_diversity,runtime_seconds,False,5,0.18821451260003716,-0.18821451260003716,-0.0510779353333722,-0.3836566321333521,-0.031485410266729255,0.0,0.0,0.0625
city,0.05,B6_evspark_cover,B5_static_coverage,heldout_temporal_demand_capture,True,5,0.06839325842683354,0.06839325842683354,0.08886552154448762,0.02174479610789085,0.1150417207457762,0.8,0.0,0.125
city,0.05,B6_evspark_cover,B5_static_coverage,normalized_heldout_capture,True,5,0.38663819205727473,0.38663819205727473,0.3339290698262073,0.22139506543758344,0.5518813186769661,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B5_static_coverage,heldout_recall_1km,True,5,0.07054928886312976,0.07054928886312976,0.07942938951038946,0.018719246559517667,0.12301983886427081,0.8,0.0,0.125
city,0.05,B6_evspark_cover,B5_static_coverage,heldout_recall_2km,True,5,0.1568605319998957,0.1568605319998957,0.19238705357090322,0.0640099006524589,0.24101422385019253,1.0,0.0,0.0625
city,0.05,B6_evspark_cover,B5_static_coverage,heldout_top25_recall_2km,True,5,0.15458458894271251,0.15458458894271251,0.16428571428571428,0.03848861283643893,0.27068056504898613,0.8,0.0,0.125
city,0.05,B6_evspark_cover,B5_static_coverage,temporal_incremental_coverage,True,5,-0.013407055436499987,-0.013407055436499987,-0.002303536012362939,-0.04915445473614112,0.014054957792593492,0.4,0.0,0.8125
city,0.05,B6_evspark_cover,B5_static_coverage,bottom20_final_coverage,True,5,-0.07937205988879958,-0.07937205988879958,-0.05172148800382689,-0.20209101751823927,0.028713943730468188,0.4,0.0,0.4375
