pair_unit,budget_fraction,reference,baseline,metric,higher_is_better,n_pairs,raw_reference_minus_baseline_mean,oriented_improvement_mean,oriented_improvement_median,bootstrap_ci95_low,bootstrap_ci95_high,win_share,tie_share,wilcoxon_p_two_sided
province_block,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_temporal_demand_capture,True,15,0.05656788794204711,0.05656788794204711,0.057922800928502986,0.03695578339035921,0.0756512578942362,0.8666666666666667,0.13333333333333333,0.0014737808438751421
province_block,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,normalized_heldout_capture,True,13,0.2981684285249964,0.2981684285249964,0.20116781060924993,0.1852791498584969,0.4336380316915135,1.0,0.0,0.000244140625
province_block,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_recall_1km,True,15,0.059440114780646945,0.059440114780646945,0.050182357715069806,0.035723047524914786,0.08325054317197891,0.8666666666666667,0.13333333333333333,0.0014737808438751421
province_block,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_recall_2km,True,15,0.1486130284128828,0.1486130284128828,0.14881284392565977,0.09753957355780658,0.2024805418410977,0.8666666666666667,0.13333333333333333,0.0014737808438751421
province_block,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,heldout_top25_recall_2km,True,15,0.16917685022833764,0.16917685022833764,0.1875,0.10030855263157894,0.2365014233954451,0.7333333333333333,0.26666666666666666,0.0033456181158508813
province_block,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,temporal_incremental_coverage,True,15,0.063154231895759,0.063154231895759,0.060447671329346524,0.03879064267946677,0.09053759389335335,1.0,0.0,6.103515625e-05
province_block,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,bottom20_final_coverage,True,15,0.09425260624925774,0.09425260624925774,0.06952630797518203,0.058040463931492106,0.1342906587991389,1.0,0.0,6.103515625e-05
province_block,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,zone_jain,True,15,0.004352672536409582,0.004352672536409582,0.003054289100866414,0.0003645205202970349,0.008316300618749897,0.7333333333333333,0.0,0.05535888671875
province_block,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,zone_gini,False,15,-0.004157572404862054,0.004157572404862054,0.0044636736955780965,0.0005548917578205371,0.007584268647521052,0.7333333333333333,0.0,0.0301513671875
province_block,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,mean_service_distance_km,False,15,-0.9181492802769945,0.9181492802769945,0.9265531263820632,0.1837524341544345,1.7187621577918737,0.7333333333333333,0.0,0.02557373046875
province_block,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,p95_service_distance_km,False,15,1.4145001569257938,-1.4145001569257938,0.6296993485541797,-5.697253410168324,2.221147631443564,0.5333333333333333,0.0,0.93408203125
province_block,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,redundancy_jaccard,False,15,0.16273732103629726,-0.16273732103629726,-0.12290409143793708,-0.24682743956292938,-0.1010028056729385,0.0,0.0,0.0006533107814151376
province_block,0.02,B6_evspark_cover,B4_weighted_spatial_diversity,runtime_seconds,False,15,0.1212391481332664,-0.1212391481332664,-0.040498700000171084,-0.22826606378323655,-0.04643991981997488,0.0,0.0,6.103515625e-05
province_block,0.02,B6_evspark_cover,B5_static_coverage,heldout_temporal_demand_capture,True,15,0.04237065979155134,0.04237065979155134,0.030870820891347586,0.023304510119320325,0.06351955793132603,0.8,0.2,0.002217721464237049
province_block,0.02,B6_evspark_cover,B5_static_coverage,normalized_heldout_capture,True,13,0.28193176702027684,0.28193176702027684,0.19932449369481728,0.14748267410377877,0.43641281096186857,0.9230769230769231,0.07692307692307693,0.00048828125
province_block,0.02,B6_evspark_cover,B5_static_coverage,heldout_recall_1km,True,15,0.0437299451919413,0.0437299451919413,0.030499544215671928,0.022202358226638436,0.067295744771197,0.7333333333333333,0.2,0.004741768038406972
province_block,0.02,B6_evspark_cover,B5_static_coverage,heldout_recall_2km,True,15,0.12248333951116352,0.12248333951116352,0.09170380725765571,0.06682003447560701,0.1846003085532917,0.8,0.2,0.002217721464237049
province_block,0.02,B6_evspark_cover,B5_static_coverage,heldout_top25_recall_2km,True,15,0.12141660475298918,0.12141660475298918,0.09,0.05726375870506305,0.1895097065786997,0.6,0.4,0.007685794055213263
province_block,0.02,B6_evspark_cover,B5_static_coverage,temporal_incremental_coverage,True,15,-0.0037888664593698908,-0.0037888664593698908,3.2455566012501436e-10,-0.02645938644673221,0.01620565903149028,0.5333333333333333,0.0,1.0
province_block,0.02,B6_evspark_cover,B5_static_coverage,bottom20_final_coverage,True,15,-0.06031313900534814,-0.06031313900534814,-1.0580009091043507e-11,-0.14910227414101257,0.012812434348379908,0.4666666666666667,0.0,0.359130859375
province_block,0.02,B6_evspark_cover,B5_static_coverage,zone_jain,True,15,0.017131794213431546,0.017131794213431546,0.015487533286106164,0.010273858018377094,0.024180087722899014,0.9333333333333333,0.0,0.00030517578125
province_block,0.02,B6_evspark_cover,B5_static_coverage,zone_gini,False,15,-0.015416567390077521,0.015416567390077521,0.01410540488214651,0.00927708596364716,0.021536176453885423,0.9333333333333333,0.0,0.00030517578125
province_block,0.02,B6_evspark_cover,B5_static_coverage,mean_service_distance_km,False,15,-1.6371628727978398,1.6371628727978398,0.8740288191464312,0.7312686991093053,2.7603934972090323,0.8666666666666667,0.06666666666666667,0.001887179308509098
province_block,0.02,B6_evspark_cover,B5_static_coverage,p95_service_distance_km,False,15,-5.966072188063513,5.966072188063513,3.0308462284335853,2.112080971753596,11.058177714819989,0.7333333333333333,0.2,0.009632975772588674
province_block,0.02,B6_evspark_cover,B5_static_coverage,redundancy_jaccard,False,15,-0.13248846501534867,0.13248846501534867,0.08501033323360702,0.06117276812515746,0.2232344680415405,0.9333333333333333,0.06666666666666667,0.001203558952489263
province_block,0.02,B6_evspark_cover,B5_static_coverage,runtime_seconds,False,15,-0.06732908466671385,0.06732908466671385,0.008683449999807635,0.01862343428666691,0.12639317342835207,0.7333333333333333,0.0,0.041259765625
province_block,0.05,B6_evspark_cover,B1_random,heldout_temporal_demand_capture,True,15,0.06711347897904639,0.06711347897904639,0.03580135644863246,0.03515018405511948,0.09971230304701739,0.8666666666666667,0.13333333333333333,0.0014737808438751421
province_block,0.05,B6_evspark_cover,B1_random,normalized_heldout_capture,True,13,0.3770757434675592,0.3770757434675592,0.3902994540490802,0.21188038865766,0.5480935384597831,1.0,0.0,0.000244140625
province_block,0.05,B6_evspark_cover,B1_random,heldout_recall_1km,True,15,0.06822132467678982,0.06822132467678982,0.0334158900993802,0.0311235985787271,0.10886976255009569,0.8,0.13333333333333333,0.0037285953227358883
province_block,0.05,B6_evspark_cover,B1_random,heldout_recall_2km,True,15,0.13071636270525466,0.13071636270525466,0.016001950211144682,0.05454801952150407,0.2126026511438927,0.7333333333333333,0.13333333333333333,0.015906444101703374
province_block,0.05,B6_evspark_cover,B1_random,heldout_top25_recall_2km,True,15,0.13434947249546791,0.13434947249546791,0.054761904761904734,0.0507080476223497,0.23560474861395903,0.7333333333333333,0.13333333333333333,0.010746783005343858
province_block,0.05,B6_evspark_cover,B1_random,temporal_incremental_coverage,True,15,0.03207834817827464,0.03207834817827464,0.04951079491133478,0.0033899360367008555,0.060265425620500045,0.7333333333333333,0.0,0.05535888671875
province_block,0.05,B6_evspark_cover,B1_random,bottom20_final_coverage,True,15,0.03707291532383425,0.03707291532383425,0.08006972986150057,-0.03205351212685479,0.0948313963566504,0.6666666666666666,0.0,0.1688232421875
province_block,0.05,B6_evspark_cover,B1_random,zone_jain,True,15,0.01908436834713486,0.01908436834713486,0.02674761554421723,0.004704067835022063,0.03263303609351973,0.6666666666666666,0.0,0.02154541015625
province_block,0.05,B6_evspark_cover,B1_random,zone_gini,False,15,-0.017127907128654543,0.017127907128654543,0.024857077800454097,0.004754351518122536,0.028882820920290292,0.6666666666666666,0.0,0.02154541015625
province_block,0.05,B6_evspark_cover,B1_random,mean_service_distance_km,False,15,-0.9998730250681191,0.9998730250681191,1.0633610646551537,0.36260367760785206,1.6326270654568107,0.8666666666666667,0.0,0.00836181640625
province_block,0.05,B6_evspark_cover,B1_random,p95_service_distance_km,False,15,-3.59152539107096,3.59152539107096,3.2941886345921394,0.384643331553962,6.883550280420314,0.7333333333333333,0.0,0.041259765625
