province,block_id,budget_fraction,method,heldout_temporal_demand_capture,normalized_heldout_capture,heldout_recall_1km,heldout_recall_2km,heldout_top25_recall_2km,temporal_incremental_coverage,bottom20_final_coverage,zone_jain,zone_gini,mean_service_distance_km,p95_service_distance_km,redundancy_jaccard,runtime_seconds,candidate_availability_capture_upper_bound,candidate_availability_recall_1km_upper_bound,candidate_availability_recall_2km_upper_bound,normalized_heldout_recall_1km,normalized_heldout_recall_2km
haiphong,1,0.02,B3_temporal_rank,0.0,0.0,0.0,0.0,0.0,0.03753957775228825,0.0,0.25829941299108505,0.7689770334260932,4.366902195493185,18.195400664653324,0.2910253441628866,0.00032001899990063976,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.0,0.0
haiphong,1,0.02,B4_weighted_spatial_diversity,0.0,0.0,0.0,0.0,0.0,0.01327371091979423,0.012451148348715389,0.2808514919999763,0.7487744146440427,2.918598011692681,16.022108692348166,0.0,0.0009644859997024469,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.0,0.0
haiphong,1,0.02,B5_static_coverage,0.0,0.0,0.0,0.0,0.0,0.014816883019210511,0.1685905249876665,0.2704937156860121,0.7579328206626799,4.365300952132871,18.195400664653324,0.24548443597853456,0.020399872999860236,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.0,0.0
haiphong,1,0.02,B6_evspark_cover,0.030870820891347586,0.19932449369481728,0.03411955431648427,0.03411955431648427,0.0,0.031846095395175564,0.03601982635297163,0.28703121878089627,0.7431261618009612,1.9920448853106176,7.002864753643548,0.15476190476190477,0.012414504999924247,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.1907210169426889,0.15878811723860176
haiphong,1,0.05,B1_random,0.012144084560825665,0.07841105084290349,0.014984985317478819,0.028347859860983274,0.023809523809523805,0.04106476833718113,0.0595559196737521,0.28430176699109583,0.7460503166872526,3.306340874871353,11.155792684711802,0.03026290210988236,0.0003831932666647238,0.1548772071063852,0.17889771595931192,0.21487473313393338,0.08376286548502927,0.1319273766977237
haiphong,1,0.05,B2_poi_density,0.0,0.0,0.0,0.0,0.0,0.02549809471685427,0.2172932628963875,0.2724276571795367,0.7568490852585898,4.331619367952049,18.195400664653324,0.29183034185324697,0.0005082859997855849,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.0,0.0
haiphong,1,0.05,B3_temporal_rank,0.0,0.0,0.0,0.0,0.0,0.06136367312534217,0.004676208155540039,0.2595206516205413,0.7681491243437906,4.325332940457054,18.195400664653324,0.22216068525651297,0.0003899929997714935,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.0,0.0
haiphong,1,0.05,B4_weighted_spatial_diversity,0.10468778872321662,0.6759405769197953,0.10470236777938266,0.1092694022913867,0.14285714285714285,0.02339425800434922,0.01981448726308796,0.2929225231922819,0.7380559253991148,2.0987492776924284,8.053425368117914,0.0,0.001580521000050794,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.5852638599544553,0.5085260639894691
haiphong,1,0.05,B5_static_coverage,0.0,0.0,0.0,0.0,0.0,0.03929603743043773,0.21694164611916109,0.27398496260403155,0.7555656452082011,4.297637187198269,18.195400664653324,0.1978262462140769,0.025245385999824066,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.0,0.0
haiphong,1,0.05,B6_evspark_cover,0.1230214965099212,0.7943163413672465,0.1388219220958669,0.17479893927048834,0.14285714285714285,0.04724658395246363,0.05223471658113214,0.2998025975054161,0.7320795538646996,1.822548700646029,5.622934734206533,0.09693877551020409,0.013672137000412476,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.7759848768971441,0.8134922925606828
haiphong,1,0.1,B1_random,0.04363167155394185,0.281717835497713,0.0491289656686327,0.06128704009868074,0.0619047619047619,0.07475453580475921,0.08101658337960264,0.3076209588478767,0.7257407565571368,2.5689117526973644,9.447001040697748,0.029551435455076082,0.0006740176333247897,0.1548772071063852,0.17889771595931192,0.21487473313393338,0.2746204187414359,0.28522218133706756
haiphong,1,0.1,B2_poi_density,0.0,0.0,0.0,0.0,0.0,0.04538373930708109,0.21865880111900907,0.2706869972394502,0.7583798309902112,4.305740824605184,18.195400664653324,0.28134526076209954,0.0006025239999871701,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.0,0.0
haiphong,1,0.1,B3_temporal_rank,0.0,0.0,0.0,0.0,0.0,0.0815200350927816,0.009699201228592738,0.2601414902367305,0.7676740820287677,4.275367226880535,18.195400664653324,0.20133878882893336,0.0006125140002950502,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.0,0.0
haiphong,1,0.1,B4_weighted_spatial_diversity,0.10468778872321662,0.6759405769197953,0.10470236777938266,0.1092694022913867,0.14285714285714285,0.041337552409568046,0.040332192033604795,0.3374834991896503,0.698450538771753,1.8000006885935653,5.622934734206533,0.0,0.0023301849996641977,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.5852638599544553,0.5085260639894691
haiphong,1,0.1,B5_static_coverage,0.0,0.0,0.0,0.0,0.0,0.08471011666462183,0.2201885187066544,0.28060452563946336,0.7499924869310866,4.211068313507967,18.195400664653324,0.12918670411334035,0.04030783399957727,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.0,0.0
haiphong,1,0.1,B6_evspark_cover,0.12692480745302306,0.8195189584342025,0.14338895660787096,0.17936597378249236,0.14285714285714285,0.07693276882891295,0.08521199130171829,0.3313532442335419,0.7045646011053897,1.501056194388789,4.637904063558043,0.05317460317460318,0.01475946099981229,0.1548772071063852,0.17889771595931192,0.21487473313393335,0.801513623798769,0.8347466971404773
haiphong,2,0.02,B1_random,0.0033242594046818566,0.033298913486024866,0.005359130706010406,0.02287591204979327,0.023333333333333334,0.019978963659835855,0.019405486108973614,0.25597144685911677,0.7714256205873026,3.768492097039724,10.05682778323617,0.015259558941477345,0.00033350263332370864,0.09983086703645773,0.09630891792350528,0.37112466714149617,0.055645217717708875,0.06163942759717323
haiphong,2,0.02,B2_poi_density,0.0,0.0,0.0,0.0,0.0,0.01693566166712681,0.16457983337053791,0.25782674966477387,0.7697748710626999,3.999117074152096,10.873499386089133,0.25403808968066,0.00054792599985376,0.09983086703645772,0.09630891792350528,0.37112466714149617,0.0,0.0
haiphong,2,0.02,B3_temporal_rank,0.0,0.0,0.0,0.0,0.0,0.03753957775228825,0.0,0.24493555343540976,0.7813404291597772,4.006291021988198,10.873499386089133,0.2910253441628866,0.00034097100024155225,0.09983086703645772,0.09630891792350528,0.37112466714149617,0.0,0.0
haiphong,2,0.02,B4_weighted_spatial_diversity,0.0,0.0,0.0,0.0,0.0,0.01327371091979423,0.011934615993637678,0.2672326066146839,0.7613187979508149,2.267787865623123,7.192392216407428,0.0,0.0009269389997825783,0.09983086703645772,0.09630891792350528,0.37112466714149617,0.0,0.0
haiphong,2,0.02,B5_static_coverage,0.0,0.0,0.0,0.0,0.0,0.014816883019210511,0.1615965949117589,0.2570103617868327,0.7703774423607737,4.004689778627884,10.873499386089133,0.24548443597853456,0.017757514000095398,0.09983086703645772,0.09630891792350528,0.37112466714149617,0.0,0.0
haiphong,2,0.02,B6_evspark_cover,0.09355066240348216,0.937091554752479,0.08753358833308691,0.3623493375510778,0.3,0.021343897769910698,0.02312179841098404,0.2721629697618674,0.7563822474064499,2.2837799766615707,7.523783532283787,0.07231040564373897,0.01386365600001227,0.09983086703645772,0.09630891792350528,0.37112466714149617,0.908883520035099,0.9763547660197087
haiphong,2,0.05,B1_random,0.009900362043653164,0.09917135188295623,0.009096226466981543,0.053137361025386805,0.04666666666666666,0.03977637929281892,0.022763297226166546,0.26712360997379087,0.7616770750841989,3.258265298813105,9.075612531991673,0.03244240192889889,0.0004557254000853087,0.09983086703645773,0.09630891792350528,0.37112466714149617,0.0944484338844545,0.14317927567214897
haiphong,2,0.05,B2_poi_density,0.0,0.0,0.0,0.0,0.0,0.02549809471685427,0.20827891356225786,0.259274416826889,0.7688939980998653,3.971008194447062,10.873499386089133,0.29183034185324697,0.0008126460002131353,0.09983086703645772,0.09630891792350528,0.37112466714149617,0.0,0.0
