run_key,status,fold,province,block_id,service_radius,sigma_ratio,tau,candidate_count,poi_count,hidden_stations,budget_k,selected_count,proposed_objective,temporal_incremental_coverage,bottom20_final_coverage,zone_jain,zone_gini,mean_service_distance_km,p95_service_distance_km,redundancy_jaccard,min_selected_pair_distance_km,heldout_temporal_demand_capture,heldout_recall_1km,heldout_recall_2km,heldout_top25_recall_2km,heldout_mean_nearest_selected_km,candidate_availability_capture_upper_bound,candidate_availability_recall_1km_upper_bound,candidate_availability_recall_2km_upper_bound,normalized_heldout_capture,normalized_heldout_recall_1km,normalized_heldout_recall_2km,marginal_evaluations,selected,swaps,local_evaluations,constraint_valid_indices,constraint_unique_indices,constraint_budget_ok,constraint_candidate_eligible,constraint_province_match,constraint_min_new_distance_ok,constraint_existing_exclusion_ok,constraint_all_ok,audited_min_new_distance_km,audited_min_existing_distance_km,runtime_seconds
service|2|nghean|0|2.5|0.35|1.0,ok,2,nghean,0,2.5,0.35,1.0,48,370,33,3,3,0.12122685948031042,0.08985595433597728,0.03326220777226943,0.1450358009670012,0.8700323877979239,5.0097932228315525,24.638456905101616,0.0,16.120219766838645,0.0,0.0,0.0,0.0,29.225697889133528,0.09476584353201947,0.09028543246280077,0.126193563502359,0.0,0.0,0.0,51,3,0,0,True,True,True,True,True,True,True,True,16.120219766838645,0.786827121612965,0.003703142999938791
service|2|nghean|0|2.5|0.35|2.0,ok,2,nghean,0,2.5,0.35,2.0,48,370,33,3,3,0.07114101474955578,0.0864786996535401,0.03798729995337138,0.1393275263778515,0.8750165677008293,8.328000489830247,42.63148918868633,0.3055555555555555,0.5752597097454654,0.0,0.0,0.0,0.0,38.784138716910554,0.09476584353201947,0.09028543246280077,0.126193563502359,0.0,0.0,0.0,52,3,0,0,True,True,True,True,True,True,True,True,0.5752597097454654,0.786827121612965,0.00361939499998698
service|2|nghean|0|2.5|0.5|0.5,ok,2,nghean,0,2.5,0.5,0.5,48,370,33,3,3,0.21061412541918284,0.07797257697147363,0.03930441070244262,0.14801972559059412,0.8671965883453898,4.7765233702281185,24.638456905101616,0.0,28.60124577224949,0.0,0.0,0.0,0.0,27.402161633365978,0.09476584353201947,0.09028543246280077,0.126193563502359,0.0,0.0,0.0,54,3,0,0,True,True,True,True,True,True,True,True,28.60124577224949,5.632331209337755,0.003709644000082335
service|2|nghean|0|2.5|0.5|1.0,ok,2,nghean,0,2.5,0.5,1.0,48,370,33,3,3,0.136282792807851,0.07797257697147363,0.03930441070244262,0.14801972559059412,0.8671965883453898,4.7765233702281185,24.638456905101616,0.0,28.60124577224949,0.0,0.0,0.0,0.0,27.402161633365978,0.09476584353201947,0.09028543246280077,0.126193563502359,0.0,0.0,0.0,52,3,0,0,True,True,True,True,True,True,True,True,28.60124577224949,5.632331209337755,0.003666078999913225
service|2|nghean|0|2.5|0.5|2.0,ok,2,nghean,0,2.5,0.5,2.0,48,370,33,3,3,0.08100977614472024,0.08667162891483493,0.03809633133579755,0.13958566908598688,0.8748016456657202,8.326880845987372,42.63148918868633,0.3055555555555555,0.6176296636726241,0.0,0.0,0.0,0.0,38.78519860694196,0.09476584353201947,0.09028543246280077,0.126193563502359,0.0,0.0,0.0,51,3,0,0,True,True,True,True,True,True,True,True,0.6176296636726241,0.786827121612965,0.0047908470000948
service|2|nghean|0|2.5|0.75|0.5,ok,2,nghean,0,2.5,0.75,0.5,48,370,33,3,3,0.2396487735163859,0.0744106944483556,0.067385697679628,0.15499216826988665,0.860418657433276,4.942702141535358,24.638456905101616,0.0,3.213673682430478,0.0,0.0,0.0,0.0,29.61980337459319,0.09476584353201947,0.09028543246280077,0.126193563502359,0.0,0.0,0.0,55,3,0,0,True,True,True,True,True,True,True,True,3.213673682430478,4.919744739852055,0.00393307200010895
service|2|nghean|0|2.5|0.75|1.0,ok,2,nghean,0,2.5,0.75,1.0,48,370,33,3,3,0.16127862749077096,0.0744106944483556,0.067385697679628,0.15499216826988665,0.860418657433276,4.942702141535358,24.638456905101616,0.0,3.213673682430478,0.0,0.0,0.0,0.0,29.61980337459319,0.09476584353201947,0.09028543246280077,0.126193563502359,0.0,0.0,0.0,56,3,0,0,True,True,True,True,True,True,True,True,3.213673682430478,4.919744739852055,0.00416347999998834
service|2|nghean|0|2.5|0.75|2.0,ok,2,nghean,0,2.5,0.75,2.0,48,370,33,3,3,0.09862711039371239,0.07118867767168327,0.07219284677138849,0.1489410745756033,0.8657531320554088,8.26029534775837,42.63148918868633,0.3055555555555555,0.6176296636726241,0.0,0.0,0.0,0.0,39.08648572398779,0.09476584353201947,0.09028543246280077,0.126193563502359,0.0,0.0,0.0,55,3,0,0,True,True,True,True,True,True,True,True,0.6176296636726241,4.919744739852055,0.0037468130001343525
service|2|nghean|0|4.0|0.35|0.5,ok,2,nghean,0,4.0,0.35,0.5,48,370,33,3,3,0.22218570256413972,0.07797257697147363,0.03930441070244262,0.14801972559059412,0.8671965883453898,4.7765233702281185,24.638456905101616,0.0,28.60124577224949,0.0,0.0,0.0,0.0,27.402161633365978,0.09476584353201947,0.09028543246280077,0.126193563502359,0.0,0.0,0.0,55,3,0,0,True,True,True,True,True,True,True,True,28.60124577224949,5.632331209337755,0.004105467000044882
service|2|nghean|0|4.0|0.35|1.0,ok,2,nghean,0,4.0,0.35,1.0,48,370,33,3,3,0.14585163760513728,0.07797257697147363,0.03930441070244262,0.14801972559059412,0.8671965883453898,4.7765233702281185,24.638456905101616,0.0,28.60124577224949,0.0,0.0,0.0,0.0,27.402161633365978,0.09476584353201947,0.09028543246280077,0.126193563502359,0.0,0.0,0.0,54,3,0,0,True,True,True,True,True,True,True,True,28.60124577224949,5.632331209337755,0.0040044540000963025
service|2|nghean|0|4.0|0.35|2.0,ok,2,nghean,0,4.0,0.35,2.0,48,370,33,3,3,0.08575093637400868,0.0749670429629429,0.04418401864668447,0.14208767407065978,0.8724510460599522,5.029678520311589,24.638456905101616,0.3055555555555555,0.6176296636726241,0.0,0.0,0.0,0.0,29.328314098995904,0.09476584353201947,0.09028543246280077,0.126193563502359,0.0,0.0,0.0,53,3,0,0,True,True,True,True,True,True,True,True,0.6176296636726241,5.014785684710894,0.00374056800001199
