run_key,method,rank,candidate_index,candidate_id,province_key,latitude,longitude,candidate_type,optimization_eligible,feasibility_status,due_diligence_required,robustness_family,temporal_condition,excluded_local_date,province,block_id
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,21,254,GEOF_gis_osm_traffic_a_free_parking_1244647231,hanoi,21.04127935,105.90462828407787,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,22,133,GEOF_gis_osm_traffic_a_free_parking_1215514459,hanoi,21.0358981,105.8395391022026,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,23,418,GEOF_gis_osm_transport_a_free_bus_station_156006445,hanoi,20.98023385,105.84200317592038,transport_hub,True,unknown,True,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,24,705,GEOF_gis_osm_traffic_free_parking_9514109429,hanoi,21.029351,105.7824291,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,25,474,GEOF_gis_osm_traffic_free_parking_9169689588,hanoi,20.971658,105.7750946,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,26,264,GEOF_gis_osm_traffic_a_free_parking_916688799,hanoi,21.02840015,105.92452541988692,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,27,684,GEOF_gis_osm_traffic_free_parking_2297882785,hanoi,21.0536012,105.8887212,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,28,176,GEOF_gis_osm_traffic_a_free_parking_1169602519,hanoi,21.056292,105.80860403559406,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,29,435,GEOF_gis_osm_traffic_a_free_fuel_711123909,hanoi,20.99453925,105.86280684873972,fuel_station,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,30,472,GEOF_gis_osm_landuse_a_free_industrial_1011384365,hanoi,21.0075755,105.75067044574726,commercial_industrial_area,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,31,341,GEOF_gis_osm_traffic_a_free_parking_1195546195,hanoi,21.0107834,105.80361492625728,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,32,612,GEOF_gis_osm_traffic_free_parking_8357571559,hanoi,21.0716098,105.7784589,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,33,161,GEOF_gis_osm_traffic_a_free_parking_1482440119,hanoi,20.97286275,105.83565340526874,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,34,59,GEOF_gis_osm_traffic_a_free_parking_487856904,hanoi,21.0412801,105.84164465904485,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
|temporal_lodo|full_reaggregated|hanoi|0|B5_static_coverage,B5_static_coverage,35,310,GEOF_gis_osm_traffic_a_free_parking_1253894461,hanoi,21.0181867,105.93342355,parking,True,confirmed_yes,False,temporal_lodo,full_reaggregated,,hanoi,0
