run_key,method,rank,candidate_index,candidate_id,province_key,latitude,longitude,candidate_type,optimization_eligible,feasibility_status,due_diligence_required,robustness_family,partition_mode,block_seed,province,block_id
0|kmeans|block_partition|hanoi|0|B5_static_coverage,B5_static_coverage,23,522,GEOF_gis_osm_traffic_a_free_parking_1158567510,hanoi,21.0172447,105.79068944610091,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B5_static_coverage,B5_static_coverage,24,8,GEOF_gis_osm_traffic_a_free_parking_292907001,hanoi,21.0392832,105.8515829767574,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B5_static_coverage,B5_static_coverage,25,307,GEOF_gis_osm_traffic_a_free_parking_914040105,hanoi,21.0297532,105.92083293881612,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B5_static_coverage,B5_static_coverage,26,447,GEOF_gis_osm_traffic_free_parking_9169689588,hanoi,20.971658,105.7750946,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B5_static_coverage,B5_static_coverage,27,571,GEOF_gis_osm_traffic_free_parking_8357571559,hanoi,21.0716098,105.7784589,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B5_static_coverage,B5_static_coverage,28,269,GEOF_gis_osm_traffic_a_free_fuel_703227289,hanoi,20.9763412,105.83619302770228,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B5_static_coverage,B5_static_coverage,29,199,GEOF_gis_osm_traffic_a_free_parking_1329826232,hanoi,21.0102298,105.75171027640096,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B5_static_coverage,B5_static_coverage,30,355,GEOF_gis_osm_traffic_a_free_fuel_706816407,hanoi,21.0504103,105.88386558696484,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B5_static_coverage,B5_static_coverage,31,221,GEOF_gis_osm_traffic_a_free_parking_1481550754,hanoi,21.02897855,105.80581106565432,parking,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B5_static_coverage,B5_static_coverage,32,414,GEOF_gis_osm_traffic_a_free_fuel_711123909,hanoi,20.99453925,105.86280684873972,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
0|kmeans|block_partition|hanoi|0|B6_evspark_cover,B6_evspark_cover,1,81,GEOF_gis_osm_traffic_a_free_fuel_707936511,hanoi,20.8738925,105.86359455796222,fuel_station,True,confirmed_yes,False,block_partition,kmeans,0,hanoi,0
