run_key,method,rank,candidate_index,candidate_id,province_key,latitude,longitude,candidate_type,optimization_eligible,feasibility_status,due_diligence_required,variant
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,1,113,GEOF_gis_osm_traffic_a_free_parking_1210997737,hanoi,21.02387955,105.8413048751468,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,2,395,GEOF_gis_osm_traffic_a_free_fuel_711519580,hanoi,21.01926165,105.83238005,fuel_station,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,3,587,GEOF_gis_osm_traffic_free_parking_11167471043,hanoi,21.0289969,105.7934447,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,4,545,GEOF_gis_osm_transport_free_taxi_4968881233,hanoi,21.026146,105.8499665,transport_hub,True,unknown,True,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,5,328,GEOF_gis_osm_traffic_free_parking_13784047104,hanoi,21.0355832,105.7897792,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,6,152,GEOF_gis_osm_traffic_a_free_parking_1192885703,hanoi,21.0010356,105.83898844896342,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,7,387,GEOF_gis_osm_traffic_free_parking_4659378790,hanoi,21.0288555,105.836555,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,8,244,GEOF_gis_osm_traffic_a_free_parking_1249503159,hanoi,21.0368351,105.78475722476564,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,9,352,GEOF_gis_osm_traffic_a_free_parking_1481487742,hanoi,20.98936765,105.84070852459536,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,10,695,GEOF_gis_osm_traffic_a_free_parking_1152958142,hanoi,21.03834215,105.89520234190488,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,11,274,GEOF_gis_osm_traffic_a_free_parking_965856879,hanoi,21.01654775,105.80107477185084,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,12,207,GEOF_gis_osm_traffic_free_parking_13809700097,hanoi,21.0316739,105.8466186,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,13,462,GEOF_gis_osm_traffic_a_free_fuel_708658607,hanoi,20.984168,105.8383018,fuel_station,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,14,555,GEOF_gis_osm_traffic_a_free_parking_1243461494,hanoi,21.04221685,105.7867794593246,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,15,254,GEOF_gis_osm_traffic_a_free_parking_1244647231,hanoi,21.04127935,105.90462828407787,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,16,399,GEOF_gis_osm_pois_a_free_supermarket_457932534,hanoi,20.99087075,105.8015623983202,mall_supermarket,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,17,234,GEOF_gis_osm_traffic_a_free_parking_1453097161,hanoi,20.99374285,105.85114531522096,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,18,563,GEOF_gis_osm_transport_free_helipad_13601430396,hanoi,21.0478685,105.8912035,transport_hub,True,unknown,True,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,19,297,GEOF_gis_osm_traffic_a_free_parking_1245137449,hanoi,21.0436244,105.7819309626465,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,20,159,GEOF_gis_osm_traffic_free_parking_12061058551,hanoi,21.0322143,105.8398585,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,21,33,GEOF_gis_osm_pois_a_free_supermarket_1235239091,hanoi,21.02046795,105.93756574348323,mall_supermarket,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,22,659,GEOF_gis_osm_traffic_a_free_fuel_708949750,hanoi,20.9814448,105.7898725,fuel_station,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,23,344,GEOF_gis_osm_traffic_a_free_parking_1484092471,hanoi,20.9791992,105.84755210894278,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,24,520,GEOF_gis_osm_pois_a_free_supermarket_1116252727,hanoi,21.03820055,105.7940065059302,mall_supermarket,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,25,684,GEOF_gis_osm_traffic_free_parking_2297882785,hanoi,21.0536012,105.8887212,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,26,264,GEOF_gis_osm_traffic_a_free_parking_916688799,hanoi,21.02840015,105.92452541988692,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,27,688,GEOF_gis_osm_traffic_a_free_fuel_711062845,hanoi,20.9936171,105.78895664718291,fuel_station,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,28,464,GEOF_gis_osm_traffic_a_free_parking_699057518,hanoi,21.0584563,105.7788006,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,29,212,GEOF_gis_osm_traffic_a_free_parking_1210768389,hanoi,21.0223374,105.85284069486356,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,30,484,GEOF_gis_osm_traffic_a_free_pier_1178097052,hanoi,21.06542965,105.82122570330496,transport_hub,True,unknown,True,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,31,418,GEOF_gis_osm_transport_a_free_bus_station_156006445,hanoi,20.98023385,105.84200317592038,transport_hub,True,unknown,True,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,32,610,GEOF_gis_osm_traffic_a_free_parking_1474093819,hanoi,21.07603055,105.89632756277308,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,33,450,GEOF_gis_osm_traffic_a_free_parking_1185727115,hanoi,21.143182,105.8505033754426,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,34,532,GEOF_gis_osm_traffic_free_parking_8936032791,hanoi,21.0138823,105.795862,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,35,308,GEOF_gis_osm_traffic_a_free_parking_1176521102,hanoi,21.01495465,105.94176496084933,parking,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A1_no_temporal,ablation::A1_no_temporal,36,70,GEOF_gis_osm_traffic_a_free_fuel_709750269,hanoi,21.044573,105.75481294098692,fuel_station,True,confirmed_yes,False,A1_no_temporal
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,1,114,GEOF_gis_osm_traffic_a_free_parking_1210997737,hanoi,21.02387955,105.8413048751468,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,2,400,GEOF_gis_osm_traffic_a_free_fuel_711519580,hanoi,21.01926165,105.83238005,fuel_station,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,3,593,GEOF_gis_osm_traffic_free_parking_11167471043,hanoi,21.0289969,105.7934447,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,4,551,GEOF_gis_osm_transport_free_taxi_4968881233,hanoi,21.026146,105.8499665,transport_hub,True,unknown,True,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,5,333,GEOF_gis_osm_traffic_free_parking_13784047104,hanoi,21.0355832,105.7897792,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,6,155,GEOF_gis_osm_traffic_a_free_parking_1192885703,hanoi,21.0010356,105.83898844896342,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,7,392,GEOF_gis_osm_traffic_free_parking_4659378790,hanoi,21.0288555,105.836555,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,8,249,GEOF_gis_osm_traffic_a_free_parking_1249503159,hanoi,21.0368351,105.78475722476564,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,9,357,GEOF_gis_osm_traffic_a_free_parking_1481487742,hanoi,20.98936765,105.84070852459536,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,10,707,GEOF_gis_osm_traffic_a_free_parking_1152958142,hanoi,21.03834215,105.89520234190488,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,11,279,GEOF_gis_osm_traffic_a_free_parking_965856879,hanoi,21.01654775,105.80107477185084,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,12,212,GEOF_gis_osm_traffic_free_parking_13809700097,hanoi,21.0316739,105.8466186,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,13,468,GEOF_gis_osm_traffic_a_free_fuel_708658607,hanoi,20.984168,105.8383018,fuel_station,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,14,561,GEOF_gis_osm_traffic_a_free_parking_1243461494,hanoi,21.04221685,105.7867794593246,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,15,385,GEOF_gis_osm_traffic_a_free_fuel_708604142,hanoi,20.97711695,105.78354206147314,fuel_station,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,16,259,GEOF_gis_osm_traffic_a_free_parking_1244647231,hanoi,21.04127935,105.90462828407787,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,17,431,GEOF_gis_osm_pois_a_free_mall_871186115,hanoi,20.98499435,105.84670423801175,mall_supermarket,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,18,225,GEOF_gis_osm_traffic_a_free_parking_1228994354,hanoi,21.00867615,105.79780802550516,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,19,569,GEOF_gis_osm_transport_free_helipad_13601430396,hanoi,21.0478685,105.8912035,transport_hub,True,unknown,True,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,20,162,GEOF_gis_osm_traffic_free_parking_12061058551,hanoi,21.0322143,105.8398585,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,21,528,GEOF_gis_osm_transport_a_free_helipad_1256713743,hanoi,21.0484427,105.77973712490308,transport_hub,True,unknown,True,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,22,33,GEOF_gis_osm_pois_a_free_supermarket_1235239091,hanoi,21.02046795,105.93756574348323,mall_supermarket,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,23,480,GEOF_gis_osm_traffic_free_parking_9169689588,hanoi,20.971658,105.7750946,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,24,349,GEOF_gis_osm_traffic_a_free_parking_1484092471,hanoi,20.9791992,105.84755210894278,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,25,696,GEOF_gis_osm_traffic_free_parking_2297882785,hanoi,21.0536012,105.8887212,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,26,497,GEOF_gis_osm_traffic_free_parking_11210213011,hanoi,21.0478994,105.7845298,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,27,404,GEOF_gis_osm_pois_a_free_supermarket_457932534,hanoi,20.99087075,105.8015623983202,mall_supermarket,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,28,217,GEOF_gis_osm_traffic_a_free_parking_1210768389,hanoi,21.0223374,105.85284069486356,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,29,269,GEOF_gis_osm_traffic_a_free_parking_916688799,hanoi,21.02840015,105.92452541988692,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,30,560,GEOF_gis_osm_traffic_free_parking_10945738975,hanoi,21.0567705,105.8200318,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,31,154,GEOF_gis_osm_traffic_a_free_fuel_1015763199,hanoi,20.95904675,105.842953321484,fuel_station,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,32,177,GEOF_gis_osm_traffic_a_free_parking_1253526772,hanoi,20.9730124,105.76251562979417,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,33,617,GEOF_gis_osm_traffic_a_free_parking_1474093819,hanoi,21.07603055,105.89632756277308,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,34,470,GEOF_gis_osm_traffic_a_free_parking_699057518,hanoi,21.0584563,105.7788006,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,35,456,GEOF_gis_osm_traffic_a_free_parking_1185727115,hanoi,21.143182,105.8505033754426,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,36,441,GEOF_gis_osm_traffic_a_free_fuel_711123909,hanoi,20.99453925,105.86280684873972,fuel_station,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A2_no_existing_network,ablation::A2_no_existing_network,37,538,GEOF_gis_osm_traffic_free_parking_8936032791,hanoi,21.0138823,105.795862,parking,True,confirmed_yes,False,A2_no_existing_network
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,1,113,GEOF_gis_osm_traffic_a_free_parking_1210997737,hanoi,21.02387955,105.8413048751468,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,2,395,GEOF_gis_osm_traffic_a_free_fuel_711519580,hanoi,21.01926165,105.83238005,fuel_station,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,3,587,GEOF_gis_osm_traffic_free_parking_11167471043,hanoi,21.0289969,105.7934447,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,4,545,GEOF_gis_osm_transport_free_taxi_4968881233,hanoi,21.026146,105.8499665,transport_hub,True,unknown,True,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,5,328,GEOF_gis_osm_traffic_free_parking_13784047104,hanoi,21.0355832,105.7897792,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,6,152,GEOF_gis_osm_traffic_a_free_parking_1192885703,hanoi,21.0010356,105.83898844896342,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,7,387,GEOF_gis_osm_traffic_free_parking_4659378790,hanoi,21.0288555,105.836555,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,8,244,GEOF_gis_osm_traffic_a_free_parking_1249503159,hanoi,21.0368351,105.78475722476564,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,9,352,GEOF_gis_osm_traffic_a_free_parking_1481487742,hanoi,20.98936765,105.84070852459536,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,10,695,GEOF_gis_osm_traffic_a_free_parking_1152958142,hanoi,21.03834215,105.89520234190488,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,11,274,GEOF_gis_osm_traffic_a_free_parking_965856879,hanoi,21.01654775,105.80107477185084,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,12,207,GEOF_gis_osm_traffic_free_parking_13809700097,hanoi,21.0316739,105.8466186,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,13,462,GEOF_gis_osm_traffic_a_free_fuel_708658607,hanoi,20.984168,105.8383018,fuel_station,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,14,555,GEOF_gis_osm_traffic_a_free_parking_1243461494,hanoi,21.04221685,105.7867794593246,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,15,254,GEOF_gis_osm_traffic_a_free_parking_1244647231,hanoi,21.04127935,105.90462828407787,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,16,659,GEOF_gis_osm_traffic_a_free_fuel_708949750,hanoi,20.9814448,105.7898725,fuel_station,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,17,392,GEOF_gis_osm_traffic_a_free_parking_1451711156,hanoi,20.99192565,105.84629276558977,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,18,563,GEOF_gis_osm_transport_free_helipad_13601430396,hanoi,21.0478685,105.8912035,transport_hub,True,unknown,True,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,19,520,GEOF_gis_osm_pois_a_free_supermarket_1116252727,hanoi,21.03820055,105.7940065059302,mall_supermarket,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,20,33,GEOF_gis_osm_pois_a_free_supermarket_1235239091,hanoi,21.02046795,105.93756574348323,mall_supermarket,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,21,159,GEOF_gis_osm_traffic_free_parking_12061058551,hanoi,21.0322143,105.8398585,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,22,399,GEOF_gis_osm_pois_a_free_supermarket_457932534,hanoi,20.99087075,105.8015623983202,mall_supermarket,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,23,478,GEOF_gis_osm_traffic_a_free_parking_499831762,hanoi,21.0490533,105.77675524980256,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,24,344,GEOF_gis_osm_traffic_a_free_parking_1484092471,hanoi,20.9791992,105.84755210894278,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,25,684,GEOF_gis_osm_traffic_free_parking_2297882785,hanoi,21.0536012,105.8887212,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,26,380,GEOF_gis_osm_traffic_a_free_fuel_708604142,hanoi,20.97711695,105.78354206147314,fuel_station,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,27,264,GEOF_gis_osm_traffic_a_free_parking_916688799,hanoi,21.02840015,105.92452541988692,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,28,224,GEOF_gis_osm_pois_a_free_mall_20656551,hanoi,21.0306499,105.83070791265824,mall_supermarket,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,29,464,GEOF_gis_osm_traffic_a_free_parking_699057518,hanoi,21.0584563,105.7788006,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,30,273,GEOF_gis_osm_traffic_a_free_parking_1484094153,hanoi,20.9846354,105.85703031633358,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,31,433,GEOF_gis_osm_traffic_a_free_fuel_1298934869,hanoi,21.0124162,105.78826346882695,fuel_station,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,32,484,GEOF_gis_osm_traffic_a_free_pier_1178097052,hanoi,21.06542965,105.82122570330496,transport_hub,True,unknown,True,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,33,613,GEOF_gis_osm_traffic_a_free_parking_1214703153,hanoi,21.0670588,105.89186493988733,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,34,450,GEOF_gis_osm_traffic_a_free_parking_1185727115,hanoi,21.143182,105.8505033754426,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,35,474,GEOF_gis_osm_traffic_free_parking_9169689588,hanoi,20.971658,105.7750946,parking,True,confirmed_yes,False,A3_no_equity
ablation_v13|hanoi|0|A3_no_equity,ablation::A3_no_equity,36,187,GEOF_gis_osm_transport_a_free_bus_station_885838918,hanoi,20.96510245,105.84317614819702,transport_hub,True,unknown,True,A3_no_equity
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,1,113,GEOF_gis_osm_traffic_a_free_parking_1210997737,hanoi,21.02387955,105.8413048751468,parking,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,2,395,GEOF_gis_osm_traffic_a_free_fuel_711519580,hanoi,21.01926165,105.83238005,fuel_station,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,3,587,GEOF_gis_osm_traffic_free_parking_11167471043,hanoi,21.0289969,105.7934447,parking,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,4,545,GEOF_gis_osm_transport_free_taxi_4968881233,hanoi,21.026146,105.8499665,transport_hub,True,unknown,True,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,5,328,GEOF_gis_osm_traffic_free_parking_13784047104,hanoi,21.0355832,105.7897792,parking,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,6,152,GEOF_gis_osm_traffic_a_free_parking_1192885703,hanoi,21.0010356,105.83898844896342,parking,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,7,387,GEOF_gis_osm_traffic_free_parking_4659378790,hanoi,21.0288555,105.836555,parking,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,8,244,GEOF_gis_osm_traffic_a_free_parking_1249503159,hanoi,21.0368351,105.78475722476564,parking,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,9,352,GEOF_gis_osm_traffic_a_free_parking_1481487742,hanoi,20.98936765,105.84070852459536,parking,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,10,695,GEOF_gis_osm_traffic_a_free_parking_1152958142,hanoi,21.03834215,105.89520234190488,parking,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,11,274,GEOF_gis_osm_traffic_a_free_parking_965856879,hanoi,21.01654775,105.80107477185084,parking,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,12,207,GEOF_gis_osm_traffic_free_parking_13809700097,hanoi,21.0316739,105.8466186,parking,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,13,462,GEOF_gis_osm_traffic_a_free_fuel_708658607,hanoi,20.984168,105.8383018,fuel_station,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,14,555,GEOF_gis_osm_traffic_a_free_parking_1243461494,hanoi,21.04221685,105.7867794593246,parking,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,15,254,GEOF_gis_osm_traffic_a_free_parking_1244647231,hanoi,21.04127935,105.90462828407787,parking,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,16,399,GEOF_gis_osm_pois_a_free_supermarket_457932534,hanoi,20.99087075,105.8015623983202,mall_supermarket,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,17,234,GEOF_gis_osm_traffic_a_free_parking_1453097161,hanoi,20.99374285,105.85114531522096,parking,True,confirmed_yes,False,A4_no_local_search
ablation_v13|hanoi|0|A4_no_local_search,ablation::A4_no_local_search,18,563,GEOF_gis_osm_transport_free_helipad_13601430396,hanoi,21.0478685,105.8912035,transport_hub,True,unknown,True,A4_no_local_search
