run_key,status,province,block_id,budget_fraction,budget_k,method,candidate_count,hidden_stations,robustness_family,temporal_condition,excluded_local_date,selected_count,proposed_objective,temporal_incremental_coverage,bottom20_final_coverage,zone_jain,zone_gini,mean_service_distance_km,p95_service_distance_km,redundancy_jaccard,min_selected_pair_distance_km,heldout_temporal_demand_capture,heldout_recall_1km,heldout_recall_2km,heldout_top25_recall_2km,heldout_mean_nearest_selected_km,candidate_availability_capture_upper_bound,candidate_availability_recall_1km_upper_bound,candidate_availability_recall_2km_upper_bound,normalized_heldout_capture,normalized_heldout_recall_1km,normalized_heldout_recall_2km,marginal_evaluations,selected,constraint_valid_indices,constraint_unique_indices,constraint_budget_ok,constraint_candidate_eligible,constraint_province_match,constraint_min_new_distance_ok,constraint_existing_exclusion_ok,constraint_all_ok,audited_min_new_distance_km,audited_min_existing_distance_km,runtime_seconds,swaps,local_evaluations
|temporal_lodo|full_reaggregated|danang|1|B5_static_coverage,ok,danang,1,0.05,11,B5_static_coverage,215,38,temporal_lodo,full_reaggregated,,11,0.04442741402303479,0.11748056484235908,0.08613502723802761,0.20475286345523355,0.8173072529391465,8.175942614258974,37.46810858552745,0.2560903971803706,0.5158851956773612,0.0,0.0,0.0,0.0,38.38510255570556,0.02650867435574407,0.03842973597497866,0.09795544860952321,0.0,0.0,0.0,476,11,True,True,True,True,True,True,True,True,0.5158851956773612,0.3130728494878149,0.0872048379997068,,
|temporal_lodo|full_reaggregated|danang|1|B6_evspark_cover,ok,danang,1,0.05,11,B6_evspark_cover,215,38,temporal_lodo,full_reaggregated,,11,0.14328822497432261,0.10705879687316751,0.1587817191959961,0.24553631772505044,0.7807722169892115,3.25840394503238,14.891503355212258,0.050899159034742666,0.8113317094987882,0.00625417877060236,0.007424250273847645,0.01918620100472266,0.0,8.738000140501534,0.02650867435574407,0.03842973597497866,0.09795544860952321,0.2359295182652981,0.19319024930802345,0.19586660341074055,249,11,True,True,True,True,True,True,True,True,0.8113317094987882,1.4688948714128218,0.03832232099966859,0.0,0.0
|temporal_lodo|full_reaggregated|danang|2|B5_static_coverage,ok,danang,2,0.05,11,B5_static_coverage,215,15,temporal_lodo,full_reaggregated,,11,0.060109443575514024,0.11748056484235908,0.09523276435686528,0.24814760464184998,0.7784071747968861,4.976005730967967,39.46623065961536,0.2560903971803706,0.5158851956773612,0.0,0.0,0.0,0.0,38.66468070615708,0.0,0.0,0.0,,,,476,11,True,True,True,True,True,True,True,True,0.5158851956773612,0.3130728494878149,0.09573585399994045,,
|temporal_lodo|full_reaggregated|danang|2|B6_evspark_cover,ok,danang,2,0.05,11,B6_evspark_cover,215,15,temporal_lodo,full_reaggregated,,11,0.1395235572769985,0.10315733168878692,0.17538902608237292,0.2901256925265268,0.7415889156806961,3.725428504193031,26.790519487767842,0.05196867775132021,0.8113317094987882,0.0,0.0,0.0,0.0,19.14547220455187,0.0,0.0,0.0,,,,253,11,True,True,True,True,True,True,True,True,0.8113317094987882,1.4688948714128218,0.03970996899988677,0.0,0.0
|temporal_lodo|full_reaggregated|cantho|0|B5_static_coverage,ok,cantho,0,0.05,9,B5_static_coverage,171,39,temporal_lodo,full_reaggregated,,9,0.279495613662177,0.16076996977246447,0.33620594028709805,0.11738430778668812,0.8939400693451596,9.601552622861176,40.840321875252414,0.4419696037583336,0.5093221961723059,0.22272393584201505,0.21205028294324152,0.4953832943769133,0.6,9.973890311431786,0.6038640561117297,0.6409007859264771,0.8534234383624906,0.3688312519810016,0.3308628848640037,0.5804660056295523,474,9,True,True,True,True,True,True,True,True,0.5093221961723059,33.76338066028169,0.06937337399995158,,
|temporal_lodo|full_reaggregated|cantho|0|B6_evspark_cover,ok,cantho,0,0.05,9,B6_evspark_cover,171,39,temporal_lodo,full_reaggregated,,9,0.2937478473278861,0.1612650087292657,0.2739985197051463,0.1396974399675271,0.8737271362808405,7.732447762222716,32.96568193746696,0.3308035051493921,0.5093221961723059,0.1722178364302205,0.16966477521647674,0.3175851838286623,0.4,9.173082283629968,0.6038640561117297,0.6409007859264771,0.8534234383624906,0.28519305742277196,0.2647286115763015,0.37213084332207946,444,9,True,True,True,True,True,True,True,True,0.5093221961723059,12.050348205434236,0.06382354900006248,0.0,0.0
|temporal_lodo|full_reaggregated|cantho|1|B5_static_coverage,ok,cantho,1,0.05,8,B5_static_coverage,159,25,temporal_lodo,full_reaggregated,,8,0.016746488119792034,0.09728025862179447,0.11538823836557913,0.18653701545308085,0.8288174658392866,11.508409314343991,52.599729445028125,0.5274647194765455,0.5093221961723059,0.0,0.0,0.0,0.0,55.29728143335281,0.03360434505863775,0.0369041363507397,0.3799369255715463,0.0,0.0,0.0,411,8,True,True,True,True,True,True,True,True,0.5093221961723059,0.2887944053612874,0.06434785300007206,,
|temporal_lodo|full_reaggregated|cantho|1|B6_evspark_cover,ok,cantho,1,0.05,8,B6_evspark_cover,159,25,temporal_lodo,full_reaggregated,,8,0.13855581390877936,0.0670578404283459,0.08532299218517014,0.2585385306445075,0.7630895092911221,3.4454208942893674,13.634155601518637,0.03007518796992481,1.2973404959055235,0.01817948487535579,0.010066823580960107,0.27564767164601606,0.2857142857142857,7.851873484889691,0.03360434505863775,0.0369041363507397,0.3799369255715463,0.540986138656581,0.27278306922791135,0.7255090334569457,174,8,True,True,True,True,True,True,True,True,1.2973404959055235,3.591999753819968,0.02165685800036954,0.0,0.0
|temporal_lodo|full_reaggregated|cantho|2|B5_static_coverage,ok,cantho,2,0.05,8,B5_static_coverage,159,8,temporal_lodo,full_reaggregated,,8,0.02001222494703779,0.09728025862179447,0.13569115420702998,0.24201368057568518,0.7810210357156471,3.6059083153671567,13.634155601518637,0.5274647194765455,0.5093221961723059,0.0,0.0,0.0,0.0,43.56016955274485,0.0,0.0,0.0,,,,411,8,True,True,True,True,True,True,True,True,0.5093221961723059,0.2887944053612874,0.058314599999903294,,
|temporal_lodo|full_reaggregated|cantho|2|B6_evspark_cover,ok,cantho,2,0.05,8,B6_evspark_cover,159,8,temporal_lodo,full_reaggregated,,8,0.1424450895913739,0.06398670321708576,0.07279935695791007,0.30050770667249815,0.7287276540348846,2.2133619887002336,8.297710504918504,0.03721804511278195,1.2973404959055235,0.0,0.0,0.0,0.0,22.13225684164189,0.0,0.0,0.0,,,,175,8,True,True,True,True,True,True,True,True,1.2973404959055235,1.111616192156101,0.022414888000184874,0.0,0.0
