run_key,status,province,block_id,variant,budget_k,candidate_count,ablation_dexisting,selected_count,proposed_objective,temporal_incremental_coverage,bottom20_final_coverage,zone_jain,zone_gini,mean_service_distance_km,p95_service_distance_km,redundancy_jaccard,min_selected_pair_distance_km,heldout_temporal_demand_capture,heldout_recall_1km,heldout_recall_2km,heldout_top25_recall_2km,heldout_mean_nearest_selected_km,candidate_availability_capture_upper_bound,candidate_availability_recall_1km_upper_bound,candidate_availability_recall_2km_upper_bound,normalized_heldout_capture,normalized_heldout_recall_1km,normalized_heldout_recall_2km,marginal_evaluations,selected,swaps,local_evaluations,constraint_valid_indices,constraint_unique_indices,constraint_budget_ok,constraint_candidate_eligible,constraint_province_match,constraint_min_new_distance_ok,constraint_existing_exclusion_ok,constraint_all_ok,audited_min_new_distance_km,audited_min_existing_distance_km,runtime_seconds
ablation_v13|hochiminh|0|A1_no_temporal,ok,hochiminh,0,A1_no_temporal,48,960,0.25,48,0.30514964562998803,0.10004837384752707,0.15891844480829942,0.392358778172476,0.6507107487037296,1.3321036933223158,4.479331560955123,0.021369732285227903,0.5644859056671184,0.18118732811391863,0.1899250512876859,0.449948191463453,0.55,6.31451880513538,0.2879327500412714,0.326166510152744,0.5695826322897596,0.6292696057949219,0.5822947647161686,0.7899612206478834,1340,48,0,0,True,True,True,True,True,True,True,True,0.5644859056671184,0.3122996664757522,0.14400407800030735
ablation_v13|hochiminh|0|A2_no_existing_network,ok,hochiminh,0,A2_no_existing_network,57,1126,0.0,57,0.43766207112777034,0.12964665295302025,0.057748149161622464,0.33776839424571237,0.6983660767751376,4.177110735591699,14.371681551081371,0.0281497925790086,0.500888527841632,0.03940759476396615,0.04705050620732132,0.11913523793883374,0.2,15.300552016846643,0.2879327500412714,0.326166510152744,0.5695826322897596,0.13686388491172882,0.14425302642287688,0.20916234306496015,4674,57,0,0,True,True,True,True,True,True,True,True,0.500888527841632,0.02023990191402065,0.6249461800002791
ablation_v13|hochiminh|0|A3_no_equity,ok,hochiminh,0,A3_no_equity,48,960,0.25,48,0.12820901114128738,0.1335780752302925,0.14174015621447733,0.3825383293245068,0.6595078645044017,1.3773303571458835,5.064449371581609,0.025697183437000556,0.5580834894982507,0.1287995545436655,0.12107586127140414,0.37300552091788813,0.45,7.488148989475165,0.2879327500412714,0.326166510152744,0.5695826322897596,0.44732512895877174,0.37120874615454613,0.6548751660814892,1494,48,0,0,True,True,True,True,True,True,True,True,0.5580834894982507,0.2502694463481414,0.16466668000020945
ablation_v13|hochiminh|0|A4_no_local_search,ok,hochiminh,0,A4_no_local_search,48,960,0.25,48,0.30501567142316194,0.10004837384752707,0.15891844480829942,0.392358778172476,0.6507107487037296,1.3321036933223158,4.479331560955123,0.021369732285227903,0.5644859056671184,0.18118732811391863,0.1899250512876859,0.449948191463453,0.55,6.31451880513538,0.2879327500412714,0.326166510152744,0.5695826322897596,0.6292696057949219,0.5822947647161686,0.7899612206478834,1341,48,0,0,True,True,True,True,True,True,True,True,0.5644859056671184,0.3122996664757522,0.22364443099968412
ablation_v13|hochiminh|0|Full,ok,hochiminh,0,Full,48,960,0.25,48,0.30501567142316194,0.10004837384752707,0.15891844480829942,0.392358778172476,0.6507107487037296,1.3321036933223158,4.479331560955123,0.021369732285227903,0.5644859056671184,0.18118732811391863,0.1899250512876859,0.449948191463453,0.55,6.31451880513538,0.2879327500412714,0.326166510152744,0.5695826322897596,0.6292696057949219,0.5822947647161686,0.7899612206478834,1341,48,0,0,True,True,True,True,True,True,True,True,0.5644859056671184,0.3122996664757522,0.22239206299991565
ablation_v13|hochiminh|1|A1_no_temporal,ok,hochiminh,1,A1_no_temporal,55,1087,0.25,55,0.5026402000960233,0.21672198909372553,0.31416253105159764,0.27734649608668777,0.749521115991749,1.6342314167325822,4.935047833922207,0.03283659200876489,0.500888527841632,0.20639344955326067,0.2285563687599122,0.441770797196761,0.54,3.6634806266270954,0.5980611778970086,0.6808458512987448,0.8676135006015044,0.3451042421429391,0.3356947366631234,0.5091792565358739,5349,55,0,0,True,True,True,True,True,True,True,True,0.500888527841632,0.9248627652430644,1.067921486999694
ablation_v13|hochiminh|1|A2_no_existing_network,ok,hochiminh,1,A2_no_existing_network,57,1126,0.0,57,0.43766207112777034,0.23961260844462362,0.2704655623593943,0.25897593752393555,0.7669205911211194,3.7770248921683383,6.848808084563621,0.0281497925790086,0.500888527841632,0.15024005936206059,0.1857977082634456,0.33014306153254197,0.39,4.684630231118644,0.5980611778970086,0.6808458512987448,0.8676135006015044,0.2512118574396635,0.2728924732507776,0.3805185849501631,4674,57,0,0,True,True,True,True,True,True,True,True,0.500888527841632,0.02023990191402065,0.6534239960001287
ablation_v13|hochiminh|1|A3_no_equity,ok,hochiminh,1,A3_no_equity,55,1087,0.25,55,0.3523293016476259,0.23342830784261134,0.2960503574083679,0.2758504912275531,0.7508669406504402,3.466001870086852,5.3039171955193085,0.030671944685073966,0.500888527841632,0.1919732726234656,0.21071167993731643,0.41330271368255483,0.49,3.779108114784422,0.5980611778970086,0.6808458512987448,0.8676135006015044,0.3209927006105136,0.30948514929682575,0.4763673149346083,5048,55,0,0,True,True,True,True,True,True,True,True,0.500888527841632,0.2617390808459058,0.6930338940001093
ablation_v13|hochiminh|1|A4_no_local_search,ok,hochiminh,1,A4_no_local_search,55,1087,0.25,55,0.5022063269033092,0.21672198909372553,0.31416253105159764,0.27734649608668777,0.749521115991749,1.6342314167325822,4.935047833922207,0.03283659200876489,0.500888527841632,0.20639344955326067,0.2285563687599122,0.441770797196761,0.54,3.6634806266270954,0.5980611778970086,0.6808458512987448,0.8676135006015044,0.3451042421429391,0.3356947366631234,0.5091792565358739,5342,55,0,0,True,True,True,True,True,True,True,True,0.500888527841632,0.9248627652430644,0.7277252049998424
ablation_v13|hochiminh|1|Full,ok,hochiminh,1,Full,55,1087,0.25,55,0.5022063269033092,0.21672198909372553,0.31416253105159764,0.27734649608668777,0.749521115991749,1.6342314167325822,4.935047833922207,0.03283659200876489,0.500888527841632,0.20639344955326067,0.2285563687599122,0.441770797196761,0.54,3.6634806266270954,0.5980611778970086,0.6808458512987448,0.8676135006015044,0.3451042421429391,0.3356947366631234,0.5091792565358739,5342,55,0,0,True,True,True,True,True,True,True,True,0.500888527841632,0.9248627652430644,0.7505687130001206
